epoch,accuracy,loss,val_accuracy,val_loss
0,0.6626251935958862,0.6537299156188965,0.4976303279399872,0.6659502983093262
1,0.7796520590782166,0.4831075370311737,0.5,0.651378333568573
2,0.825777530670166,0.4059538245201111,0.5142180323600769,0.6370372772216797
3,0.850817084312439,0.36409157514572144,0.5592417120933533,0.6229251027107239
4,0.870058000087738,0.3265223801136017,0.6303317546844482,0.6091684103012085
5,0.8761202096939087,0.31385648250579834,0.7203791737556458,0.595094621181488
6,0.8835002779960632,0.2966924011707306,0.7867298722267151,0.5808157920837402
7,0.8943067789077759,0.2765231728553772,0.8388625383377075,0.5666091442108154
8,0.8969425559043884,0.2735106647014618,0.8744075894355774,0.5523064732551575
9,0.8979968428611755,0.2685587406158447,0.900473952293396,0.5370297431945801
10,0.9024776220321655,0.25224146246910095,0.900473952293396,0.5219001770019531
11,0.9056404829025269,0.2567206025123596,0.9170616269111633,0.5067734122276306
12,0.9048497676849365,0.2508658170700073,0.9194312691688538,0.49094876646995544
13,0.9080126285552979,0.2508675754070282,0.9194312691688538,0.47541216015815735
14,0.9122298359870911,0.24485144019126892,0.9170616269111633,0.4600253403186798
15,0.9109119772911072,0.24268393218517303,0.9194312691688538,0.44429853558540344
16,0.9146019816398621,0.2396938055753708,0.921800971031189,0.42814376950263977
17,0.9124934077262878,0.23801189661026,0.921800971031189,0.41247421503067017
18,0.9140748381614685,0.23706980049610138,0.921800971031189,0.3963698744773865
19,0.9114391207695007,0.23579171299934387,0.9146919250488281,0.38074132800102234
20,0.9124934077262878,0.23134411871433258,0.921800971031189,0.36513978242874146
21,0.9172377586364746,0.23229853808879852,0.9146919250488281,0.3499247431755066
22,0.9122298359870911,0.23592130839824677,0.9123222827911377,0.3350803256034851
23,0.9188191890716553,0.22613590955734253,0.9123222827911377,0.3208480775356293
24,0.9206641912460327,0.22055424749851227,0.9170616269111633,0.30648839473724365
25,0.9153926968574524,0.23056498169898987,0.9170616269111633,0.2937737703323364
26,0.9140748381614685,0.2366383969783783,0.9170616269111633,0.28192412853240967
27,0.919082760810852,0.22392235696315765,0.9123222827911377,0.2713606059551239
28,0.9243542551994324,0.22154061496257782,0.9146919250488281,0.26080095767974854
29,0.9198734760284424,0.22165097296237946,0.9194312691688538,0.2504948377609253
30,0.9243542551994324,0.2143537998199463,0.921800971031189,0.24132096767425537
31,0.928307831287384,0.20880216360092163,0.9194312691688538,0.2338993400335312
32,0.9238271117210388,0.2132391780614853,0.9146919250488281,0.22752611339092255
33,0.9243542551994324,0.21365348994731903,0.9146919250488281,0.2224617749452591
34,0.923563539981842,0.2160067856311798,0.9170616269111633,0.2169625163078308
35,0.9251449704170227,0.2154994010925293,0.921800971031189,0.21203407645225525
36,0.9248813986778259,0.2114337831735611,0.9170616269111633,0.2098219394683838
37,0.9232999682426453,0.21242699027061462,0.9170616269111633,0.2059670090675354
38,0.9222456216812134,0.21187305450439453,0.9146919250488281,0.20351801812648773
39,0.928307831287384,0.20545493066310883,0.9146919250488281,0.20107463002204895
40,0.9182920455932617,0.2167966514825821,0.9265402555465698,0.19706527888774872
41,0.9277806878089905,0.20636522769927979,0.9241706132888794,0.19598306715488434
42,0.9254085421562195,0.20224584639072418,0.9146919250488281,0.1959269791841507
43,0.9251449704170227,0.2039095163345337,0.9170616269111633,0.19516117870807648
44,0.9246178269386292,0.21088539063930511,0.921800971031189,0.19371047616004944
45,0.9293621778488159,0.2000429928302765,0.9194312691688538,0.19358780980110168
46,0.9264628291130066,0.19928912818431854,0.9265402555465698,0.19149094820022583
47,0.928307831287384,0.2065052092075348,0.9241706132888794,0.19144907593727112
48,0.9280442595481873,0.2048024982213974,0.9241706132888794,0.1907636672258377
49,0.9240906834602356,0.20351633429527283,0.9146919250488281,0.1932123601436615
50,0.9296257495880127,0.19678284227848053,0.9241706132888794,0.19109757244586945
51,0.932788610458374,0.1959313303232193,0.9241706132888794,0.19061651825904846
52,0.928307831287384,0.19856417179107666,0.9241706132888794,0.19004832208156586
53,0.9301528930664062,0.19853155314922333,0.9146919250488281,0.19305190443992615
54,0.9264628291130066,0.19724801182746887,0.9265402555465698,0.19109377264976501
55,0.9285714030265808,0.19695252180099487,0.9241706132888794,0.19178356230258942
56,0.9317343235015869,0.18966881930828094,0.921800971031189,0.19111528992652893
57,0.9290986061096191,0.19487139582633972,0.921800971031189,0.19073189795017242
58,0.9290986061096191,0.1944640427827835,0.9265402555465698,0.18935447931289673
59,0.9309436082839966,0.19560293853282928,0.9241706132888794,0.18961113691329956
60,0.9298893213272095,0.1934746950864792,0.9265402555465698,0.1892356276512146
61,0.9290986061096191,0.19741803407669067,0.9265402555465698,0.18987509608268738
62,0.9288349747657776,0.19736464321613312,0.9265402555465698,0.18933141231536865
