epoch,accuracy,loss,val_accuracy,val_loss
0,0.5896151661872864,0.7517127394676208,0.5047393441200256,0.673995316028595
1,0.7374802231788635,0.5530158281326294,0.5047393441200256,0.6583478450775146
2,0.8044280409812927,0.44202643632888794,0.5165876746177673,0.6433087587356567
3,0.8400105237960815,0.3739229738712311,0.5545023679733276,0.6286688446998596
4,0.8658407926559448,0.33772486448287964,0.6469194293022156,0.614235520362854
5,0.8763837814331055,0.3062715530395508,0.7488151788711548,0.5995843410491943
6,0.8842909932136536,0.30189254879951477,0.7819905281066895,0.5855187773704529
7,0.8890353441238403,0.28608742356300354,0.8459715843200684,0.570900022983551
8,0.8958882689476013,0.27641674876213074,0.879146933555603,0.5562539100646973
9,0.8932524919509888,0.26614654064178467,0.8981042504310608,0.541466236114502
10,0.9006325602531433,0.2626379430294037,0.9123222827911377,0.5261700749397278
11,0.9080126285552979,0.25112247467041016,0.9146919250488281,0.5107690095901489
12,0.9082762002944946,0.24739933013916016,0.921800971031189,0.49514755606651306
13,0.9069583415985107,0.2562786340713501,0.9241706132888794,0.4793425500392914
14,0.9061676263809204,0.24783454835414886,0.928909957408905,0.46351635456085205
15,0.9119662642478943,0.23598188161849976,0.921800971031189,0.44789230823516846
16,0.9119662642478943,0.2392420619726181,0.9241706132888794,0.4318457245826721
17,0.9109119772911072,0.23899106681346893,0.921800971031189,0.4159978926181793
18,0.9109119772911072,0.23360410332679749,0.9170616269111633,0.39999017119407654
19,0.915656328201294,0.23438908159732819,0.9146919250488281,0.3838686943054199
20,0.9122298359870911,0.23526909947395325,0.9146919250488281,0.3676345646381378
21,0.915656328201294,0.22551493346691132,0.9123222827911377,0.3521314859390259
22,0.9138112664222717,0.23040011525154114,0.9123222827911377,0.33714357018470764
23,0.9204006195068359,0.22754815220832825,0.9123222827911377,0.32272717356681824
24,0.9161834716796875,0.22435815632343292,0.9123222827911377,0.3086128532886505
25,0.9204006195068359,0.2185010313987732,0.9146919250488281,0.2949518859386444
26,0.9172377586364746,0.21658827364444733,0.9146919250488281,0.28208985924720764
27,0.9177649021148682,0.22922848165035248,0.9146919250488281,0.2707143723964691
28,0.9217184782028198,0.21499060094356537,0.9146919250488281,0.2596468925476074
29,0.9177649021148682,0.21610458195209503,0.9170616269111633,0.25024300813674927
30,0.919082760810852,0.21897312998771667,0.9146919250488281,0.24245741963386536
31,0.919082760810852,0.2147221565246582,0.9146919250488281,0.23273369669914246
32,0.9185556173324585,0.21729592978954315,0.9146919250488281,0.22546663880348206
33,0.9185556173324585,0.21418999135494232,0.9170616269111633,0.2196214199066162
34,0.9232999682426453,0.2136099636554718,0.9146919250488281,0.2137831449508667
35,0.9256721138954163,0.21443064510822296,0.9146919250488281,0.20820313692092896
36,0.9198734760284424,0.21262133121490479,0.9146919250488281,0.2044217437505722
37,0.9248813986778259,0.20476868748664856,0.9170616269111633,0.2020009160041809
38,0.9248813986778259,0.2204209417104721,0.9146919250488281,0.19884642958641052
39,0.9275171160697937,0.20643121004104614,0.9146919250488281,0.19726620614528656
40,0.921454906463623,0.2113901823759079,0.9123222827911377,0.19361338019371033
41,0.9256721138954163,0.19893504679203033,0.9146919250488281,0.19264863431453705
42,0.9261992573738098,0.20634421706199646,0.9146919250488281,0.19173955917358398
43,0.9275171160697937,0.20465289056301117,0.9146919250488281,0.19034557044506073
44,0.9219820499420166,0.20757856965065002,0.9146919250488281,0.18903489410877228
45,0.9261992573738098,0.2061282992362976,0.9123222827911377,0.1870955228805542
46,0.9232999682426453,0.20246152579784393,0.9170616269111633,0.18796232342720032
47,0.9246178269386292,0.20332813262939453,0.9170616269111633,0.18779706954956055
48,0.9264628291130066,0.20812395215034485,0.9170616269111633,0.18722888827323914
49,0.9230363965034485,0.20349226891994476,0.9170616269111633,0.1871611624956131
50,0.9296257495880127,0.19835050404071808,0.9170616269111633,0.18675030767917633
51,0.925935685634613,0.20194904506206512,0.9170616269111633,0.18700715899467468
52,0.9254085421562195,0.20465485751628876,0.9170616269111633,0.18624041974544525
53,0.9267264008522034,0.20046041905879974,0.9170616269111633,0.1872035413980484
54,0.9261992573738098,0.20156845450401306,0.9170616269111633,0.18529054522514343
55,0.9288349747657776,0.1973295360803604,0.9170616269111633,0.18591009080410004
56,0.9232999682426453,0.20043721795082092,0.9170616269111633,0.18536995351314545
57,0.9317343235015869,0.1970558762550354,0.9170616269111633,0.18586061894893646
58,0.9238271117210388,0.2042645364999771,0.9170616269111633,0.18594469130039215
59,0.928307831287384,0.1942788064479828,0.9170616269111633,0.18599754571914673
60,0.9267264008522034,0.19520846009254456,0.9170616269111633,0.1873539239168167
61,0.9330521821975708,0.18960651755332947,0.9170616269111633,0.18692731857299805
62,0.9293621778488159,0.19654996693134308,0.9170616269111633,0.18492788076400757
63,0.9269899725914001,0.2037035971879959,0.9170616269111633,0.18616101145744324
64,0.9277806878089905,0.19717919826507568,0.9170616269111633,0.1855160892009735
65,0.9261992573738098,0.19867852330207825,0.9170616269111633,0.18627510964870453
66,0.928307831287384,0.19122841954231262,0.9170616269111633,0.1851944923400879
67,0.9306800365447998,0.19444908201694489,0.9170616269111633,0.1848607361316681
68,0.9298893213272095,0.19217078387737274,0.9146919250488281,0.18641474843025208
69,0.9280442595481873,0.1899023950099945,0.9146919250488281,0.18773746490478516
70,0.9309436082839966,0.1888541281223297,0.9170616269111633,0.18575038015842438
71,0.9338428974151611,0.18827983736991882,0.9170616269111633,0.1839941293001175
72,0.9306800365447998,0.18786953389644623,0.9170616269111633,0.1849111020565033
73,0.9277806878089905,0.19743697345256805,0.9170616269111633,0.18331848084926605
74,0.9314707517623901,0.19013288617134094,0.9170616269111633,0.18452942371368408
75,0.9341064691543579,0.18707270920276642,0.9170616269111633,0.18408793210983276
76,0.9346336126327515,0.1878947913646698,0.9170616269111633,0.18450646102428436
77,0.9309436082839966,0.18675661087036133,0.9170616269111633,0.18424147367477417
78,0.9322614669799805,0.18535369634628296,0.9170616269111633,0.1835087090730667
79,0.9341064691543579,0.18403548002243042,0.9194312691688538,0.1848551332950592
80,0.9285714030265808,0.1883583813905716,0.9170616269111633,0.18369290232658386
81,0.9325250387191772,0.184981569647789,0.9170616269111633,0.18591813743114471
82,0.9319978952407837,0.18403035402297974,0.9146919250488281,0.18473286926746368
83,0.9325250387191772,0.18064139783382416,0.9146919250488281,0.18434052169322968
84,0.9317343235015869,0.18183420598506927,0.9170616269111633,0.18567150831222534
85,0.9301528930664062,0.18475323915481567,0.9146919250488281,0.18415364623069763
86,0.9343700408935547,0.18229714035987854,0.9170616269111633,0.18248340487480164
87,0.9346336126327515,0.17761650681495667,0.9170616269111633,0.18481680750846863
88,0.9359515309333801,0.17487508058547974,0.9146919250488281,0.18303275108337402
89,0.9288349747657776,0.1843082457780838,0.9194312691688538,0.1820243000984192
90,0.9356878995895386,0.18254823982715607,0.9194312691688538,0.1823170781135559
91,0.9319978952407837,0.18527598679065704,0.9170616269111633,0.1825113296508789
92,0.9341064691543579,0.17867189645767212,0.9170616269111633,0.1838243454694748
93,0.9314707517623901,0.1839999109506607,0.9170616269111633,0.1837112307548523
94,0.9383236765861511,0.17034251987934113,0.9170616269111633,0.18361030519008636
95,0.9364786744117737,0.1762257218360901,0.921800971031189,0.1823520064353943
96,0.9343700408935547,0.18164293467998505,0.9170616269111633,0.1823325902223587
97,0.9333157539367676,0.18116222321987152,0.9170616269111633,0.18446479737758636
98,0.9346336126327515,0.1826421022415161,0.9170616269111633,0.18320481479167938
99,0.9341064691543579,0.18163995444774628,0.9194312691688538,0.1817350536584854
100,0.9348971843719482,0.17588892579078674,0.9194312691688538,0.18137381970882416
101,0.9356878995895386,0.1803084760904312,0.9194312691688538,0.1822701096534729
